nohup: ignoring input
[10/Feb/2018 18:46:09] "POST /InventoryApp/get_status/ HTTP/1.1" 200 497
[12/Feb/2018 15:34:42] "POST /InventoryApp/get_user/ HTTP/1.1" 200 591
[12/Feb/2018 15:34:44] "GET /InventoryApp/get_product/ HTTP/1.1" 200 22
[12/Feb/2018 15:34:58] "GET /InventoryApp/get_product/ HTTP/1.1" 200 22
[12/Feb/2018 15:35:01] "GET /InventoryApp/get_uom/ HTTP/1.1" 200 76
[12/Feb/2018 15:35:01] "GET /InventoryApp/get_status/ HTTP/1.1" 200 497
[12/Feb/2018 15:35:01] "GET /InventoryApp/get_product/ HTTP/1.1" 200 22
[12/Feb/2018 15:35:01] "GET /InventoryApp/get_materialtype/ HTTP/1.1" 200 223
[12/Feb/2018 15:35:04] "POST /InventoryApp/get_user/ HTTP/1.1" 200 591
[12/Feb/2018 15:35:27] "POST /InventoryApp/login/ HTTP/1.1" 200 78
[12/Feb/2018 15:36:36] "POST /InventoryApp/login/ HTTP/1.1" 200 78
[12/Feb/2018 15:36:37] "POST /InventoryApp/login/ HTTP/1.1" 200 78
[12/Feb/2018 15:36:49] "POST /InventoryApp/login/ HTTP/1.1" 200 53
[12/Feb/2018 15:36:50] "POST /InventoryApp/get_user/ HTTP/1.1" 200 591
[12/Feb/2018 15:36:50] "POST /InventoryApp/get_user/ HTTP/1.1" 200 591
[12/Feb/2018 15:36:57] "GET /InventoryApp/get_product/ HTTP/1.1" 200 22
[12/Feb/2018 15:36:58] "GET /InventoryApp/get_status/ HTTP/1.1" 200 497
[12/Feb/2018 15:36:58] "GET /InventoryApp/get_uom/ HTTP/1.1" 200 76
[12/Feb/2018 15:36:58] "GET /InventoryApp/get_materialtype/ HTTP/1.1" 200 223
[12/Feb/2018 16:11:37] "POST /InventoryApp/login/ HTTP/1.1" 200 78
[12/Feb/2018 16:11:50] "POST /InventoryApp/login/ HTTP/1.1" 200 52
[12/Feb/2018 16:12:01] "POST /InventoryApp/login/ HTTP/1.1" 200 52
[12/Feb/2018 16:12:10] "POST /InventoryApp/login/ HTTP/1.1" 200 53
[12/Feb/2018 16:12:10] "POST /InventoryApp/get_user/ HTTP/1.1" 200 591
[12/Feb/2018 16:12:10] "POST /InventoryApp/get_user/ HTTP/1.1" 200 591
[12/Feb/2018 16:57:20] "POST /InventoryApp/login/ HTTP/1.1" 200 53
[12/Feb/2018 16:57:23] "POST /InventoryApp/get_user/ HTTP/1.1" 200 609
[12/Feb/2018 16:57:23] "POST /InventoryApp/get_user/ HTTP/1.1" 200 609
[12/Feb/2018 16:57:27] "POST /InventoryApp/get_user/ HTTP/1.1" 200 609
[12/Feb/2018 16:57:35] "GET /InventoryApp/get_product/ HTTP/1.1" 200 22
[12/Feb/2018 16:57:35] "GET /InventoryApp/get_status/ HTTP/1.1" 200 497
[12/Feb/2018 16:57:35] "GET /InventoryApp/get_materialtype/ HTTP/1.1" 200 223
[12/Feb/2018 16:57:35] "GET /InventoryApp/get_uom/ HTTP/1.1" 200 76
[12/Feb/2018 17:11:11] "POST /InventoryApp/add_product/ HTTP/1.1" 200 56
[12/Feb/2018 17:11:19] "GET /InventoryApp/get_product/ HTTP/1.1" 200 22
[12/Feb/2018 17:11:24] "GET /InventoryApp/get_materialtype/ HTTP/1.1" 200 223
[12/Feb/2018 17:11:24] "GET /InventoryApp/get_status/ HTTP/1.1" 200 497
[12/Feb/2018 17:11:24] "GET /InventoryApp/get_uom/ HTTP/1.1" 200 76
[12/Feb/2018 17:11:26] "GET /InventoryApp/get_product/ HTTP/1.1" 200 22
[12/Feb/2018 17:11:33] "GET /InventoryApp/get_materialtype/ HTTP/1.1" 200 223
[12/Feb/2018 17:11:33] "GET /InventoryApp/get_uom/ HTTP/1.1" 200 76
[12/Feb/2018 17:11:33] "GET /InventoryApp/get_status/ HTTP/1.1" 200 497
[12/Feb/2018 17:11:37] "POST /InventoryApp/add_product/ HTTP/1.1" 200 91
[12/Feb/2018 17:11:40] "GET /InventoryApp/get_product/ HTTP/1.1" 200 22
[12/Feb/2018 17:11:41] "GET /InventoryApp/get_uom/ HTTP/1.1" 200 76
[12/Feb/2018 17:11:41] "GET /InventoryApp/get_materialtype/ HTTP/1.1" 200 223
[12/Feb/2018 17:11:41] "GET /InventoryApp/get_status/ HTTP/1.1" 200 497
[12/Feb/2018 17:11:51] "GET /InventoryApp/get_product/ HTTP/1.1" 200 22
Performing system checks...

System check identified no issues (0 silenced).
February 10, 2018 - 18:45:48
Django version 1.11.10, using settings 'InventoryProject.settings'
Starting development server at http://0.0.0.0:20111/
Quit the server with CONTROL-C.
{"username":"chanti","password":"chanti"}
{"username":"chanti"}
{"username":"chanti"}
{"username":"chanti","password":"chanti"}
{"username":"chanti"}
{"username":"chanti"}
{"username":"chanti","password":"chanti"}
{"username":"chanti"}
{"username":"chanti"}
{"username":"chanti"}
{"username":"chanti"}
{"id":"null"}
{"id":"null"}
{"username":"chanti"}
{"username":"chanti"}
{"productname":"","productdescription":"","productmodel":"","productcompany":"","productpackage":"","productpurchasable":"No","productpurchaselistprice":"","productpricetolerancepercent":"","productsellable":"No","productserialcontrolled":"No","productbatchtracked":"Yes","standardcost":"","reorderlevel":"","reorderquantity":"","producttype":"1","productuom":"1","statusid":"1"}
{"username":"chanti"}
{"username":"chanti"}
{"username":"chanti"}
{"username":"chanti"}
{"username":"chanti"}
{"username":"chanti","password":"chanti"}
{"username":"chanti"}
{"username":"chanti"}
{"password":"chanti","username":"chanti"}
{"username":"chanti"}
{"username":"chanti"}
{"password":"","username":"chanti"}
{"password":"chanti","username":"chanti"}
{"username":"chanti"}
{"username":"chanti"}
{"password":"chanti","username":"chanti"}
{"password":"chanti","username":"chanti"}
{"password":"chanti","username":"chanti"}
{"username":"chanti"}
{"username":"chanti"}
{"password":"chanti","username":"chanti"}
{"username":"chanti"}
{"username":"chanti"}
{"password":"chanti","username":"chanti"}
{"username":"chanti"}
{"username":"chanti"}
{"password":"","username":""}
{"password":"","username":""}
{"password":"","username":""}
{"password":"","username":""}
{"password":"","username":""}
{"password":"","username":""}
{"password":"","username":""}
{"password":"chantif","username":"chanti"}
{"password":"chanti","username":"chanti"}
{"username":"chanti"}
{"username":"chanti"}
{"username":"chanti","password":"chanti"}
{"username":"chanti","password":"chanti"}
{"username":"chanti"}
{"username":"chanti"}
{"username":"chanti"}
{"username":"chanti"}
{"username":"chanti"}
{"username":"chanti"}
{"username":"","password":""}
{"username":"","password":""}
{"username":"","password":""}
{"username":"chanti","password":"chanti"}
{"username":"chanti"}
{"username":"chanti"}
{"password":"","username":""}
{"password":"bh","username":"chanti"}
{"password":"bh","username":"chanti"}
{"password":"chanti","username":"chanti"}
{"username":"chanti"}
{"username":"chanti"}
{"username":"davidraju","password":"davidraju"}
{"username":"davidraju"}
{"username":"davidraju"}
{"username":"davidraju"}
{"productname":"cp plushd camara - 1.3 bullet 20 ","productdescription":"1.3 mp 20 mtrs bullet camera","productmodel":"cp- usc-ta 13l2-0305","productcompany":"cp plus","productpackage":"bullet plastic casing","productpurchasable":"Yes","productpurchaselistprice":"1600","productpricetolerancepercent":"10","productsellable":"Yes","productserialcontrolled":"Yes","productbatchtracked":"Yes","standardcost":" 2400","reorderlevel":"5","reorderquantity":"3","producttype":"2","productuom":"1","statusid":"1"}
{"productname":"","productdescription":"","productmodel":"","productcompany":"","productpackage":"","productpurchasable":"Yes","productpurchaselistprice":"","productpricetolerancepercent":"","productsellable":"Yes","productserialcontrolled":"Yes","productbatchtracked":"Yes","standardcost":"","reorderlevel":"","reorderquantity":"","producttype":"1","productuom":"1","statusid":"1"}
[12/Feb/2018 17:21:38] "GET /InventoryApp/get_product/ HTTP/1.1" 200 22
[12/Feb/2018 17:21:38] "GET /InventoryApp/get_uom/ HTTP/1.1" 200 76
[12/Feb/2018 17:21:39] "GET /InventoryApp/get_materialtype/ HTTP/1.1" 200 223
[12/Feb/2018 17:21:39] "GET /InventoryApp/get_status/ HTTP/1.1" 200 497
[12/Feb/2018 17:31:43] "POST /InventoryApp/add_product/ HTTP/1.1" 200 48
[12/Feb/2018 17:31:47] "GET /InventoryApp/get_product/ HTTP/1.1" 200 675
[12/Feb/2018 17:31:58] "GET /InventoryApp/get_status/ HTTP/1.1" 200 497
[12/Feb/2018 17:31:58] "GET /InventoryApp/get_materialtype/ HTTP/1.1" 200 223
[12/Feb/2018 17:31:58] "GET /InventoryApp/get_uom/ HTTP/1.1" 200 76
[12/Feb/2018 17:31:58] "GET /InventoryApp/get_product/ HTTP/1.1" 200 675
[12/Feb/2018 17:32:30] "POST /InventoryApp/login/ HTTP/1.1" 200 53
[12/Feb/2018 17:32:31] "POST /InventoryApp/get_user/ HTTP/1.1" 200 609
[12/Feb/2018 17:32:32] "POST /InventoryApp/get_user/ HTTP/1.1" 200 609
[12/Feb/2018 17:32:34] "GET /InventoryApp/get_product/ HTTP/1.1" 200 675
[12/Feb/2018 17:32:35] "GET /InventoryApp/get_uom/ HTTP/1.1" 200 76
[12/Feb/2018 17:32:35] "GET /InventoryApp/get_materialtype/ HTTP/1.1" 200 223
[12/Feb/2018 17:32:35] "GET /InventoryApp/get_status/ HTTP/1.1" 200 497
[12/Feb/2018 17:32:35] "GET /InventoryApp/get_product/ HTTP/1.1" 200 675
[12/Feb/2018 17:36:31] "GET /robots.txt HTTP/1.1" 404 84
[12/Feb/2018 17:36:31] "GET /InventoryApp/get_product/ HTTP/1.1" 200 675
[12/Feb/2018 17:36:32] "GET /favicon.ico HTTP/1.1" 404 85
[12/Feb/2018 17:36:32] "GET /favicon.ico HTTP/1.1" 404 85
[12/Feb/2018 17:39:01] "POST /InventoryApp/login/ HTTP/1.1" 200 53
[12/Feb/2018 17:39:01] "POST /InventoryApp/get_user/ HTTP/1.1" 200 591
[12/Feb/2018 17:39:02] "POST /InventoryApp/get_user/ HTTP/1.1" 200 591
[12/Feb/2018 17:39:14] "GET /InventoryApp/get_product/ HTTP/1.1" 200 675
[12/Feb/2018 17:39:19] "GET /InventoryApp/get_materialtype/ HTTP/1.1" 200 223
[12/Feb/2018 17:39:19] "GET /InventoryApp/get_status/ HTTP/1.1" 200 497
[12/Feb/2018 17:39:19] "GET /InventoryApp/get_uom/ HTTP/1.1" 200 76
[12/Feb/2018 17:39:19] "GET /InventoryApp/get_product/ HTTP/1.1" 200 675
[12/Feb/2018 17:44:21] "POST /InventoryApp/get_user/ HTTP/1.1" 200 19
Performing system checks...

System check identified no issues (0 silenced).
February 12, 2018 - 17:16:19
Django version 1.11.10, using settings 'InventoryProject.settings'
Starting development server at http://0.0.0.0:20111/
Quit the server with CONTROL-C.
{"productname":"ESP 8266","productdescription":"Wifi Module","productmodel":"8266","productcompany":"Ai- Thinker","productpackage":"ESP 12F","productpurchasable":"Yes","productpurchaselistprice":"280","productpricetolerancepercent":"10","productsellable":"No","productserialcontrolled":"No","productbatchtracked":"Yes","standardcost":"280","reorderlevel":"100","reorderquantity":"500","producttype":"1","productuom":"1","statusid":"1"}
{"username":"davidraju","password":"davidraju"}
{"username":"davidraju"}
{"username":"davidraju"}
{"password":"chanti","username":"chanti"}
{"username":"chanti"}
{"username":"chanti"}
{"username":"null"}
Performing system checks...

System check identified no issues (0 silenced).
February 12, 2018 - 17:44:29
Django version 1.11.10, using settings 'InventoryProject.settings'
Starting development server at http://0.0.0.0:20111/
Quit the server with CONTROL-C.
Performing system checks...

System check identified no issues (0 silenced).
February 12, 2018 - 17:44:30
Django version 1.11.10, using settings 'InventoryProject.settings'
Starting development server at http://0.0.0.0:20111/
Quit the server with CONTROL-C.
Unhandled exception in thread started by <function wrapper at 0x7fbe51c226e0>
Performing system checks...

Traceback (most recent call last):
  File "/usr/local/lib/python2.7/dist-packages/django/utils/autoreload.py", line 228, in wrapper
    fn(*args, **kwargs)
  File "/usr/local/lib/python2.7/dist-packages/django/core/management/commands/runserver.py", line 125, in inner_run
    self.check(display_num_errors=True)
  File "/usr/local/lib/python2.7/dist-packages/django/core/management/base.py", line 359, in check
    include_deployment_checks=include_deployment_checks,
  File "/usr/local/lib/python2.7/dist-packages/django/core/management/base.py", line 346, in _run_checks
    return checks.run_checks(**kwargs)
  File "/usr/local/lib/python2.7/dist-packages/django/core/checks/registry.py", line 81, in run_checks
    new_errors = check(app_configs=app_configs)
  File "/usr/local/lib/python2.7/dist-packages/django/core/checks/urls.py", line 16, in check_url_config
    return check_resolver(resolver)
  File "/usr/local/lib/python2.7/dist-packages/django/core/checks/urls.py", line 26, in check_resolver
    return check_method()
  File "/usr/local/lib/python2.7/dist-packages/django/urls/resolvers.py", line 254, in check
    for pattern in self.url_patterns:
  File "/usr/local/lib/python2.7/dist-packages/django/utils/functional.py", line 35, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "/usr/local/lib/python2.7/dist-packages/django/urls/resolvers.py", line 405, in url_patterns
    patterns = getattr(self.urlconf_module, "urlpatterns", self.urlconf_module)
  File "/usr/local/lib/python2.7/dist-packages/django/utils/functional.py", line 35, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "/usr/local/lib/python2.7/dist-packages/django/urls/resolvers.py", line 398, in urlconf_module
    return import_module(self.urlconf_name)
  File "/usr/lib/python2.7/importlib/__init__.py", line 37, in import_module
    __import__(name)
  File "/home/jts-prod/InventoryProject/InventoryProject/urls.py", line 18, in <module>
    from InventoryApp import urls
  File "/home/jts-prod/InventoryProject/InventoryApp/urls.py", line 9, in <module>
    url(r'^get_employee/',csrf_exempt(get_employee),name = 'get_employee'),
NameError: name 'get_employee' is not defined
Unhandled exception in thread started by <function wrapper at 0x7f14352c96e0>
Performing system checks...

Traceback (most recent call last):
  File "/usr/local/lib/python2.7/dist-packages/django/utils/autoreload.py", line 228, in wrapper
    fn(*args, **kwargs)
  File "/usr/local/lib/python2.7/dist-packages/django/core/management/commands/runserver.py", line 125, in inner_run
    self.check(display_num_errors=True)
  File "/usr/local/lib/python2.7/dist-packages/django/core/management/base.py", line 359, in check
    include_deployment_checks=include_deployment_checks,
  File "/usr/local/lib/python2.7/dist-packages/django/core/management/base.py", line 346, in _run_checks
    return checks.run_checks(**kwargs)
  File "/usr/local/lib/python2.7/dist-packages/django/core/checks/registry.py", line 81, in run_checks
    new_errors = check(app_configs=app_configs)
  File "/usr/local/lib/python2.7/dist-packages/django/core/checks/urls.py", line 16, in check_url_config
    return check_resolver(resolver)
  File "/usr/local/lib/python2.7/dist-packages/django/core/checks/urls.py", line 26, in check_resolver
    return check_method()
  File "/usr/local/lib/python2.7/dist-packages/django/urls/resolvers.py", line 254, in check
    for pattern in self.url_patterns:
  File "/usr/local/lib/python2.7/dist-packages/django/utils/functional.py", line 35, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "/usr/local/lib/python2.7/dist-packages/django/urls/resolvers.py", line 405, in url_patterns
    patterns = getattr(self.urlconf_module, "urlpatterns", self.urlconf_module)
  File "/usr/local/lib/python2.7/dist-packages/django/utils/functional.py", line 35, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "/usr/local/lib/python2.7/dist-packages/django/urls/resolvers.py", line 398, in urlconf_module
    return import_module(self.urlconf_name)
  File "/usr/lib/python2.7/importlib/__init__.py", line 37, in import_module
    __import__(name)
  File "/home/jts-prod/InventoryProject/InventoryProject/urls.py", line 18, in <module>
    from InventoryApp import urls
  File "/home/jts-prod/InventoryProject/InventoryApp/urls.py", line 3, in <module>
    from InventoryApp.views import *
  File "/home/jts-prod/InventoryProject/InventoryApp/views.py", line 791
    
    ^
SyntaxError: EOF while scanning triple-quoted string literal
Unhandled exception in thread started by <function wrapper at 0x7fc37efbd6e0>
Performing system checks...

Traceback (most recent call last):
  File "/usr/local/lib/python2.7/dist-packages/django/utils/autoreload.py", line 228, in wrapper
    fn(*args, **kwargs)
  File "/usr/local/lib/python2.7/dist-packages/django/core/management/commands/runserver.py", line 125, in inner_run
    self.check(display_num_errors=True)
  File "/usr/local/lib/python2.7/dist-packages/django/core/management/base.py", line 359, in check
    include_deployment_checks=include_deployment_checks,
  File "/usr/local/lib/python2.7/dist-packages/django/core/management/base.py", line 346, in _run_checks
    return checks.run_checks(**kwargs)
  File "/usr/local/lib/python2.7/dist-packages/django/core/checks/registry.py", line 81, in run_checks
    new_errors = check(app_configs=app_configs)
  File "/usr/local/lib/python2.7/dist-packages/django/core/checks/urls.py", line 16, in check_url_config
    return check_resolver(resolver)
  File "/usr/local/lib/python2.7/dist-packages/django/core/checks/urls.py", line 26, in check_resolver
    return check_method()
  File "/usr/local/lib/python2.7/dist-packages/django/urls/resolvers.py", line 254, in check
    for pattern in self.url_patterns:
  File "/usr/local/lib/python2.7/dist-packages/django/utils/functional.py", line 35, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "/usr/local/lib/python2.7/dist-packages/django/urls/resolvers.py", line 405, in url_patterns
    patterns = getattr(self.urlconf_module, "urlpatterns", self.urlconf_module)
  File "/usr/local/lib/python2.7/dist-packages/django/utils/functional.py", line 35, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "/usr/local/lib/python2.7/dist-packages/django/urls/resolvers.py", line 398, in urlconf_module
    return import_module(self.urlconf_name)
  File "/usr/lib/python2.7/importlib/__init__.py", line 37, in import_module
    __import__(name)
  File "/home/jts-prod/InventoryProject/InventoryProject/urls.py", line 18, in <module>
    from InventoryApp import urls
  File "/home/jts-prod/InventoryProject/InventoryApp/urls.py", line 32, in <module>
    url(r'^add_status/',csrf_exempt(add_status),name = 'add_status'),
NameError: name 'add_status' is not defined
Unhandled exception in thread started by <function wrapper at 0x7f369b2616e0>
Performing system checks...

Traceback (most recent call last):
  File "/usr/local/lib/python2.7/dist-packages/django/utils/autoreload.py", line 228, in wrapper
    fn(*args, **kwargs)
  File "/usr/local/lib/python2.7/dist-packages/django/core/management/commands/runserver.py", line 125, in inner_run
    self.check(display_num_errors=True)
  File "/usr/local/lib/python2.7/dist-packages/django/core/management/base.py", line 359, in check
    include_deployment_checks=include_deployment_checks,
  File "/usr/local/lib/python2.7/dist-packages/django/core/management/base.py", line 346, in _run_checks
    return checks.run_checks(**kwargs)
  File "/usr/local/lib/python2.7/dist-packages/django/core/checks/registry.py", line 81, in run_checks
    new_errors = check(app_configs=app_configs)
  File "/usr/local/lib/python2.7/dist-packages/django/core/checks/urls.py", line 16, in check_url_config
    return check_resolver(resolver)
  File "/usr/local/lib/python2.7/dist-packages/django/core/checks/urls.py", line 26, in check_resolver
    return check_method()
  File "/usr/local/lib/python2.7/dist-packages/django/urls/resolvers.py", line 254, in check
    for pattern in self.url_patterns:
  File "/usr/local/lib/python2.7/dist-packages/django/utils/functional.py", line 35, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "/usr/local/lib/python2.7/dist-packages/django/urls/resolvers.py", line 405, in url_patterns
    patterns = getattr(self.urlconf_module, "urlpatterns", self.urlconf_module)
  File "/usr/local/lib/python2.7/dist-packages/django/utils/functional.py", line 35, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "/usr/local/lib/python2.7/dist-packages/django/urls/resolvers.py", line 398, in urlconf_module
    return import_module(self.urlconf_name)
  File "/usr/lib/python2.7/importlib/__init__.py", line 37, in import_module
    __import__(name)
  File "/home/jts-prod/InventoryProject/InventoryProject/urls.py", line 18, in <module>
    from InventoryApp import urls
  File "/home/jts-prod/InventoryProject/InventoryApp/urls.py", line 3, in <module>
    from InventoryApp.views import *
  File "/home/jts-prod/InventoryProject/InventoryApp/views.py", line 2360
    
                            ^
SyntaxError: invalid syntax
